765.074 374
796.04 117
827.007 5
857.973 3
888.939 1
919.906 0
950.872 0
981.838 0
1012.8 0
1043.77 0
1074.74 0
1105.7 0
1136.67 0
1167.64 0
1198.6 0
1229.57 0
1260.54 0
1291.5 0
1322.47 0
1353.43 0
1384.4 1
