75.0172 487
78.7873 10
82.5573 2
86.3273 1
90.0974 0
93.8674 0
97.6374 0
101.407 0
105.177 0
108.948 0
112.718 0
116.488 0
120.258 0
124.028 0
127.798 0
131.568 0
135.338 0
139.108 0
142.878 0
146.648 0
150.418 1
