74.5099 498
96.1668 2
117.824 0
139.481 0
161.138 0
182.794 0
204.451 0
226.108 0
247.765 0
269.422 0
291.079 0
312.736 0
334.393 0
356.05 0
377.707 0
399.363 0
421.02 0
442.677 0
464.334 0
485.991 0
507.648 1
