26.9178 224
28.2452 257
29.5727 8
30.9001 2
32.2275 2
33.5549 1
34.8824 2
36.2098 2
37.5372 1
38.8646 1
40.1921 0
41.5195 0
42.8469 0
44.1744 0
45.5018 0
46.8292 0
48.1566 0
49.4841 0
50.8115 0
52.1389 0
53.4663 1
